version,version_id,name,star,use,own,use_rate,own_rate,collection,rank_class
v6.0(Phase I),50,Ineffa,5,24378,25227,96.6,32.4,0.1,s1
v6.0(Phase I),50,Lauma,5,13212,24126,54.8,31.0,0.1,s
v6.0(Phase I),50,Xiao,5,795,23910,3.3,30.7,3.5,f
v6.0(Phase I),50,Tartaglia,5,1134,22743,5.0,29.2,2.1,b
v6.0(Phase I),50,Aloy,5,18,22071,0.1,28.4,0,f
v6.0(Phase I),50,Clorinde,5,2475,21519,11.5,27.7,1.6,b
v6.0(Phase I),50,Mualani,5,1698,20667,8.2,26.6,2,b
v6.0(Phase I),50,Baizhu,5,4185,20631,20.3,26.5,0.4,a
v6.0(Phase I),50,Kamisato Ayato,5,885,19452,4.5,25.0,2.7,f
v6.0(Phase I),50,Kinich,5,2178,19134,11.4,24.6,3.1,b
v6.0(Phase I),50,Varesa,5,5847,18807,31.1,24.2,0.7,a
v6.0(Phase I),50,Klee,5,210,15507,1.4,19.9,1.3,f
v6.0(Phase I),50,Cyno,5,711,13419,5.3,17.2,2.8,b
v6.0(Phase I),50,Wriothesley,5,2217,13191,16.8,17.0,4.8,b
v6.0(Phase I),50,Eula,5,240,13047,1.8,16.8,4.4,f
v6.0(Phase I),50,Emilie,5,759,12183,6.2,15.7,0.5,b
v6.0(Phase I),50,Arataki Itto,5,207,11451,1.8,14.7,4.5,f
v6.0(Phase I),50,Lyney,5,225,10275,2.2,13.2,3.9,f
v6.0(Phase I),50,Chiori,5,810,10164,8.0,13.1,4.7,b
v6.0(Phase I),50,Sigewinne,5,1701,10209,16.7,13.1,0.9,b
v6.0(Phase I),50,Albedo,5,72,9390,0.8,12.1,0.7,f
v6.0(Phase II),51,Lisa,4,21,97455,0.1,100.0,3.3,f
v6.0(Phase II),51,Kaeya,4,78,97455,0.1,100.0,4.4,f
v6.0(Phase II),51,Ambor,4,18,97455,0.1,100.0,1.7,f
v6.0(Phase II),51,Collei,4,1464,97455,1.5,100.0,4.2,f
v6.0(Phase II),51,Bennett,4,24312,97455,24.9,100.0,5.5,a
v6.0(Phase II),51,Barbara,4,2604,97455,2.7,100.0,5.2,f
v6.0(Phase II),51,Xingqiu,4,44952,97422,46.1,100.0,5.6,s
v6.0(Phase II),51,Noelle,4,150,97455,0.2,100.0,5.9,f
v6.0(Phase II),51,Xiangling,4,1794,97455,1.8,100.0,5.2,f
v6.0(Phase II),51,Kuki Shinobu,4,54489,96657,56.4,99.9,4.5,s
v6.0(Phase II),51,Kachina,4,33,96996,0.1,99.9,4.2,f
v6.0(Phase II),51,Candace,4,54,96870,0.1,99.9,5.3,f
v6.0(Phase II),51,Lynette,4,57,97266,0.1,99.9,4,f
v6.0(Phase II),51,Yaoyao,4,3477,96561,3.6,99.9,4.1,f
v6.0(Phase II),51,Fischl,4,8247,97095,8.5,99.9,5.4,b
v6.0(Phase II),51,Diona,4,297,96837,0.3,99.9,5.3,f
v6.0(Phase II),51,Yanfei,4,96,96414,0.1,98.9,5.6,f
v6.0(Phase II),51,Sethos,4,48,96360,0.1,98.9,5.4,f
v6.0(Phase II),51,Sucrose,4,15042,96300,15.6,98.8,5.2,b
v6.0(Phase II),51,Rosaria,4,165,96294,0.2,98.8,5,f
v6.0(Phase II),51,Dori,4,945,96117,1.0,98.6,5.6,f
v6.0(Phase II),51,Faruzan,4,1545,95949,1.6,98.5,5.9,f
v6.0(Phase II),51,Beidou,4,210,95898,0.2,98.4,4.8,f
v6.0(Phase II),51,Thoma,4,522,95598,0.5,98.1,5.7,f
v6.0(Phase II),51,Aino,4,36900,95610,38.6,98.1,2.9,s
v6.0(Phase II),51,Kujou Sara,4,696,95457,0.7,97.9,5.3,f
v6.0(Phase II),51,Layla,4,456,95409,0.5,97.9,4.7,f
v6.0(Phase II),51,Chongyun,4,57,95421,0.1,97.9,4.7,f
v6.0(Phase II),51,Gorou,4,231,95157,0.2,97.6,5.5,f
v6.0(Phase II),51,Shikanoin Heizou,4,45,95130,0.1,97.6,4.1,f
v6.0(Phase II),51,Gaming,4,93,94986,0.1,97.5,5.8,f
v6.0(Phase II),51,Ororon,4,5481,95013,5.8,97.5,3.4,b
v6.0(Phase II),51,Ningguang,4,18,94581,0.1,97.1,5.5,f
v6.0(Phase II),51,Kirara,4,618,94554,0.7,97.0,3.8,f
v6.0(Phase II),51,Xinyan,4,15,94236,0.1,96.7,0,f
v6.0(Phase II),51,Charlotte,4,1929,93828,2.1,96.3,3.4,f
v6.0(Phase II),51,Tighnari,5,2229,93879,2.4,96.3,2.5,f
v6.0(Phase II),51,Chevreuse,4,2385,93279,2.6,95.7,5.2,f
v6.0(Phase II),51,Razor,4,27,93249,0.1,95.7,4.6,f
v6.0(Phase II),51,Mona,5,3441,93192,3.7,95.6,2.3,f
v6.0(Phase II),51,Sayu,4,60,93093,0.1,95.5,3.7,f
v6.0(Phase II),51,Freminet,4,9,92460,0.1,94.9,1,f
v6.0(Phase II),51,Keqing,5,1092,92181,1.2,94.6,4,f
v6.0(Phase II),51,Mika,4,171,92211,0.2,94.6,4.8,f
v6.0(Phase II),51,Jean,5,1644,92037,1.8,94.4,2.8,f
v6.0(Phase II),51,Kaveh,4,336,91881,0.4,94.3,4.2,f
v6.0(Phase II),51,Furina,5,69678,91806,75.9,94.2,1.8,s1
v6.0(Phase II),51,Yun Jin,4,51,91629,0.1,94.0,5.4,f
v6.0(Phase II),51,Diluc,5,144,90849,0.2,93.2,3.9,f
v6.0(Phase II),51,Qiqi,5,69,90282,0.1,92.6,3.3,f
v6.0(Phase II),51,Lan Yan,4,1863,89448,2.1,91.8,2.6,f
v6.0(Phase II),51,Kaedehara Kazuha,5,16047,89070,18.0,91.4,0.4,b
v6.0(Phase II),51,Nahida,5,75210,88584,84.9,90.9,0.7,s1
v6.0(Phase II),51,Dehya,5,231,86784,0.3,89.1,2.4,f
v6.0(Phase II),51,Iansan,4,8640,79827,10.8,81.9,2.9,b
v6.0(Phase II),51,Xilonen,5,44670,79698,56.0,81.8,0.4,s
v6.0(Phase II),51,Zhongli,5,6474,79227,8.2,81.3,0.5,b
v6.0(Phase II),51,Ifa,4,105,78504,0.1,80.6,2.7,f
v6.0(Phase II),51,Dahlia,4,1434,75225,1.9,77.2,3.4,f
v6.0(Phase II),51,Citlali,5,26511,73590,36.0,75.5,0.8,s
v6.0(Phase II),51,Raiden Shogun,5,8541,72912,11.7,74.8,1.6,b
v6.0(Phase II),51,Yumemizuki Mizuki,5,168,72081,0.2,74.0,0.7,f
v6.0(Phase II),51,Neuvillette,5,33666,71727,46.9,73.6,1.8,s
v6.0(Phase II),51,Yelan,5,30138,70950,42.5,72.8,1.2,s
v6.0(Phase II),51,Mavuika,5,23271,67545,34.5,69.3,1.6,a
v6.0(Phase II),51,Skirk,5,20424,63045,32.4,64.7,0.8,a
v6.0(Phase II),51,Arlecchino,5,7677,52530,14.6,53.9,2.1,b
v6.0(Phase II),51,Escoffier,5,19896,50103,39.7,51.4,0.2,s
v6.0(Phase II),51,Ayaka,5,1569,47847,3.3,49.1,2.8,f
v6.0(Phase II),51,Hu Tao,5,1947,42231,4.6,43.3,2.3,f
v6.0(Phase II),51,Lauma,5,39483,41259,95.7,42.3,0.2,s1
v6.0(Phase II),51,Sangonomiya Kokomi,5,13320,40617,32.8,41.7,0.1,a
v6.0(Phase II),51,Xianyun,5,1776,40053,4.4,41.1,1.3,f
v6.0(Phase II),51,Yae Miko,5,2232,39282,5.7,40.3,1.7,b
v6.0(Phase II),51,Flins,5,33186,39051,85.0,40.1,0.9,s1
v6.0(Phase II),51,Venti,5,264,38712,0.7,39.7,2.9,f
v6.0(Phase II),51,Navia,5,717,36636,2.0,37.6,2.6,f
v6.0(Phase II),51,Alhaitham,5,9459,36270,26.1,37.2,0.7,a
v6.0(Phase II),51,Wanderer,5,1218,35667,3.4,36.6,5.2,f
v6.0(Phase II),51,Ganyu,5,522,34689,1.5,35.6,2.6,f
v6.0(Phase II),51,Ineffa,5,27354,31404,87.1,32.2,0.1,s1
v6.0(Phase II),51,Nilou,5,16626,31350,53.0,32.2,0.3,s
v6.0(Phase II),51,Xiao,5,768,31305,2.5,32.1,3.9,f
v6.0(Phase II),51,Chasca,5,3234,30849,10.5,31.7,3.5,b
v6.0(Phase II),51,Yoimiya,5,630,30573,2.1,31.4,2.9,f
v6.0(Phase II),51,Shenhe,5,4647,30156,15.4,30.9,0.7,b
v6.0(Phase II),51,Tartaglia,5,636,29547,2.2,30.3,3,f
v6.0(Phase II),51,Kinich,5,3153,26964,11.7,27.7,2.7,b
v6.0(Phase II),51,Aloy,5,9,26727,0.1,27.4,0,f
v6.0(Phase II),51,Baizhu,5,6456,26403,24.5,27.1,0.4,a
v6.0(Phase II),51,Clorinde,5,1845,25596,7.2,26.3,1.9,b
v6.0(Phase II),51,Kamisato Ayato,5,1044,25554,4.1,26.2,2.8,f
v6.0(Phase II),51,Mualani,5,1839,24984,7.4,25.6,2,b
v6.0(Phase II),51,Varesa,5,3807,21789,17.5,22.4,0.8,b
v6.0(Phase II),51,Klee,5,186,18990,1.0,19.5,1.7,f
v6.0(Phase II),51,Wriothesley,5,2820,18729,15.1,19.2,4.4,b
v6.0(Phase II),51,Cyno,5,471,17730,2.7,18.2,2.9,f
v6.0(Phase II),51,Eula,5,192,15486,1.2,15.9,4.2,f
v6.0(Phase II),51,Emilie,5,1170,14742,7.9,15.1,0.4,b
v6.0(Phase II),51,Arataki Itto,5,141,14202,1.0,14.6,5,f
v6.0(Phase II),51,Lyney,5,222,14163,1.6,14.5,3.9,f
v6.0(Phase II),51,Sigewinne,5,1395,12426,11.2,12.8,0.9,b
v6.0(Phase II),51,Albedo,5,105,12144,0.9,12.5,1.6,f
v6.0(Phase II),51,Chiori,5,807,11781,6.9,12.1,5.1,b
v6.1(Phase I),52,Lisa,4,18,77430,0.1,100.0,4.2,f
v6.1(Phase I),52,Kaeya,4,120,77430,0.2,100.0,3.8,f
v6.1(Phase I),52,Ambor,4,75,77430,0.1,100.0,2.2,f
v6.1(Phase I),52,Collei,4,873,77430,1.1,100.0,4.6,f
v6.1(Phase I),52,Bennett,4,57123,77430,73.8,100.0,5.4,s1
v6.1(Phase I),52,Barbara,4,1398,77430,1.8,100.0,5.2,f
v6.1(Phase I),52,Xingqiu,4,17385,77394,22.5,100.0,5.7,a
v6.1(Phase I),52,Noelle,4,126,77430,0.2,100.0,5.7,f
v6.1(Phase I),52,Xiangling,4,10191,77430,13.2,100.0,5.3,b
v6.1(Phase I),52,Kachina,4,102,77244,0.1,99.9,3.3,f
v6.1(Phase I),52,Candace,4,30,76812,0.1,99.9,4.6,f
v6.1(Phase I),52,Aino,4,22134,76710,28.9,99.9,2.7,a
v6.1(Phase I),52,Lynette,4,129,77328,0.2,99.9,3.8,f
v6.1(Phase I),52,Yaoyao,4,2619,77058,3.4,99.9,4.5,f
v6.1(Phase I),52,Fischl,4,3075,77004,4.0,99.9,5.5,f
v6.1(Phase I),52,Diona,4,2688,76719,3.5,99.9,5.5,f
v6.1(Phase I),52,Rosaria,4,258,76470,0.3,98.8,4.5,f
v6.1(Phase I),52,Sethos,4,12,76470,0.1,98.8,5.8,f
v6.1(Phase I),52,Kuki Shinobu,4,16521,76389,21.6,98.7,4.5,a
v6.1(Phase I),52,Yanfei,4,186,76383,0.2,98.6,5,f
v6.1(Phase I),52,Sucrose,4,3774,76236,5.0,98.5,4.6,b
v6.1(Phase I),52,Beidou,4,126,75966,0.2,98.1,3.9,f
v6.1(Phase I),52,Faruzan,4,1521,75882,2.0,98.0,5.9,f
v6.1(Phase I),52,Dori,4,219,75834,0.3,97.9,5.8,f
v6.1(Phase I),52,Thoma,4,987,75570,1.3,97.6,5.5,f
v6.1(Phase I),52,Chongyun,4,45,75594,0.1,97.6,4.4,f
v6.1(Phase I),52,Kujou Sara,4,600,75468,0.8,97.5,5.6,f
v6.1(Phase I),52,Ororon,4,1554,75405,2.1,97.4,3.4,f
v6.1(Phase I),52,Gaming,4,207,75237,0.3,97.2,5.9,f
v6.1(Phase I),52,Layla,4,672,75300,0.9,97.2,4.5,f
v6.1(Phase I),52,Gorou,4,201,75165,0.3,97.1,5.4,f
v6.1(Phase I),52,Shikanoin Heizou,4,21,75210,0.1,97.1,5.3,f
v6.1(Phase I),52,Kirara,4,459,74748,0.6,96.5,3.8,f
v6.1(Phase I),52,Furina,5,52212,74730,69.9,96.5,2,s
v6.1(Phase I),52,Ningguang,4,15,74634,0.1,96.4,5.4,f
v6.1(Phase I),52,Chevreuse,4,5292,74346,7.1,96.0,5,b
v6.1(Phase I),52,Tighnari,5,1206,74100,1.6,95.7,2.6,f
v6.1(Phase I),52,Xinyan,4,9,74130,0.1,95.7,0,f
v6.1(Phase I),52,Charlotte,4,876,74046,1.2,95.6,3.4,f
v6.1(Phase I),52,Mona,5,2205,73683,3.0,95.2,2.4,f
v6.1(Phase I),52,Razor,4,18,73572,0.1,95.0,4.2,f
v6.1(Phase I),52,Yun Jin,4,117,73437,0.2,94.8,5.4,f
v6.1(Phase I),52,Sayu,4,33,73146,0.1,94.5,3.9,f
v6.1(Phase I),52,Mika,4,117,73098,0.2,94.4,4.8,f
v6.1(Phase I),52,Keqing,5,765,72846,1.1,94.1,4.3,f
v6.1(Phase I),52,Kaveh,4,291,72840,0.4,94.1,3.6,f
v6.1(Phase I),52,Jean,5,681,72780,0.9,94.0,2.4,f
v6.1(Phase I),52,Lan Yan,4,2460,72786,3.4,94.0,3.7,f
v6.1(Phase I),52,Freminet,4,12,72528,0.1,93.7,5,f
v6.1(Phase I),52,Diluc,5,270,71487,0.4,92.3,4.4,f
v6.1(Phase I),52,Qiqi,5,75,71106,0.1,91.8,3.7,f
v6.1(Phase I),52,Kaedehara Kazuha,5,15219,69219,22.0,89.4,0.4,a
v6.1(Phase I),52,Dehya,5,627,68676,0.9,88.7,2.6,f
v6.1(Phase I),52,Nahida,5,43650,68082,64.1,87.9,0.8,s
v6.1(Phase I),52,Raiden Shogun,5,3507,64386,5.4,83.2,1.5,b
v6.1(Phase I),52,Iansan,4,5775,64023,9.0,82.7,3.1,b
v6.1(Phase I),52,Xilonen,5,46416,63108,73.6,81.5,0.4,s1
v6.1(Phase I),52,Ifa,4,48,62658,0.1,80.9,1.9,f
v6.1(Phase I),52,Zhongli,5,14244,60894,23.4,78.6,0.3,a
v6.1(Phase I),52,Dahlia,4,813,60294,1.3,77.9,3.3,f
v6.1(Phase I),52,Citlali,5,45507,59631,76.3,77.0,0.5,s1
v6.1(Phase I),52,Yumemizuki Mizuki,5,42,58308,0.1,75.3,1.5,f
v6.1(Phase I),52,Neuvillette,5,22533,55080,40.9,71.1,1.7,s
v6.1(Phase I),52,Yelan,5,16695,54702,30.5,70.6,1.2,a
v6.1(Phase I),52,Mavuika,5,34599,52989,65.3,68.4,1.1,s
v6.1(Phase I),52,Skirk,5,9558,49833,19.2,64.4,1,b
v6.1(Phase I),52,Arlecchino,5,26589,45498,58.4,58.8,1.4,s
v6.1(Phase I),52,Escoffier,5,10656,38406,27.7,49.6,0.2,a
v6.1(Phase I),52,Ayaka,5,1164,36258,3.2,46.8,3,f
v6.1(Phase I),52,Lauma,5,31950,34119,93.6,44.1,0.3,s1
v6.1(Phase I),52,Hu Tao,5,3270,32397,10.1,41.8,2,b
v6.1(Phase I),52,Sangonomiya Kokomi,5,6927,30594,22.6,39.5,0.2,a
v6.1(Phase I),52,Xianyun,5,1182,30576,3.9,39.5,1.6,f
v6.1(Phase I),52,Yae Miko,5,717,29538,2.4,38.1,3,f
v6.1(Phase I),52,Venti,5,204,28662,0.7,37.0,2.9,f
v6.1(Phase I),52,Navia,5,1041,28485,3.7,36.8,1.8,f
v6.1(Phase I),52,Flins,5,15000,27648,54.3,35.7,1.1,s
v6.1(Phase I),52,Nefer,5,23709,27285,86.9,35.2,0.4,s1
v6.1(Phase I),52,Wanderer,5,1176,26565,4.4,34.3,5,f
v6.1(Phase I),52,Alhaitham,5,2394,26184,9.1,33.8,1.1,b
v6.1(Phase I),52,Ganyu,5,474,25782,1.8,33.3,2.7,f
v6.1(Phase I),52,Chasca,5,2559,24168,10.6,31.2,3.2,b
v6.1(Phase I),52,Nilou,5,7077,23643,29.9,30.5,1.1,a
v6.1(Phase I),52,Yoimiya,5,1662,23445,7.1,30.3,1.7,b
v6.1(Phase I),52,Ineffa,5,13539,23169,58.4,29.9,0.1,s
v6.1(Phase I),52,Xiao,5,564,23013,2.5,29.7,4.2,f
v6.1(Phase I),52,Shenhe,5,2103,22806,9.2,29.5,1.5,b
v6.1(Phase I),52,Tartaglia,5,696,20949,3.3,27.1,2.8,f
v6.1(Phase I),52,Clorinde,5,1167,20139,5.8,26.0,2.1,b
v6.1(Phase I),52,Kinich,5,2406,19725,12.2,25.5,2.9,b
v6.1(Phase I),52,Mualani,5,1902,19701,9.7,25.4,1.8,b
v6.1(Phase I),52,Baizhu,5,4953,19320,25.6,25.0,0.7,a
v6.1(Phase I),52,Aloy,5,12,19206,0.1,24.8,0,f
v6.1(Phase I),52,Kamisato Ayato,5,498,18468,2.7,23.9,3.8,f
v6.1(Phase I),52,Varesa,5,2037,17475,11.7,22.6,0.8,b
v6.1(Phase I),52,Klee,5,471,13842,3.4,17.9,1.3,f
v6.1(Phase I),52,Wriothesley,5,1725,13389,12.9,17.3,4.8,b
v6.1(Phase I),52,Cyno,5,285,12618,2.3,16.3,3.9,f
v6.1(Phase I),52,Eula,5,174,11592,1.5,15.0,4.6,f
v6.1(Phase I),52,Emilie,5,1107,11517,9.6,14.9,0.4,b
v6.1(Phase I),52,Arataki Itto,5,132,10257,1.3,13.2,4.4,f
v6.1(Phase I),52,Lyney,5,507,9960,5.1,12.9,3.1,b
v6.1(Phase I),52,Chiori,5,699,9261,7.5,12.0,4.1,b
v6.1(Phase I),52,Sigewinne,5,897,9192,9.8,11.9,1.1,b
v6.1(Phase I),52,Albedo,5,84,8433,1.0,10.9,2.5,f
v6.2(Phase I),53,Lisa,4,12,76431,0.1,100.0,3,f
v6.2(Phase I),53,Kaeya,4,114,76431,0.1,100.0,4.2,f
v6.2(Phase I),53,Ambor,4,135,76431,0.2,100.0,1.9,f
v6.2(Phase I),53,Collei,4,72,76431,0.1,100.0,5.6,f
v6.2(Phase I),53,Bennett,4,60429,76431,79.1,100.0,5.6,s1
v6.2(Phase I),53,Barbara,4,207,76431,0.3,100.0,4.8,f
v6.2(Phase I),53,Xingqiu,4,5520,76401,7.2,100.0,5.7,b
v6.2(Phase I),53,Noelle,4,234,76431,0.3,100.0,5.6,f
v6.2(Phase I),53,Xiangling,4,26157,76431,34.2,100.0,5.4,a
v6.2(Phase I),53,Kachina,4,87,75933,0.1,99.9,3.4,f
v6.2(Phase I),53,Candace,4,18,75915,0.1,99.9,5.8,f
v6.2(Phase I),53,Faruzan,4,13806,75771,18.2,99.9,5.8,b
v6.2(Phase I),53,Lynette,4,102,76296,0.1,99.9,4.8,f
v6.2(Phase I),53,Yaoyao,4,501,75951,0.7,99.9,4.3,f
v6.2(Phase I),53,Sucrose,4,5505,75981,7.2,99.9,5,b
v6.2(Phase I),53,Fischl,4,6990,76305,9.2,99.9,5.4,b
v6.2(Phase I),53,Diona,4,597,75852,0.8,99.9,5.6,f
v6.2(Phase I),53,Rosaria,4,360,75666,0.5,99.0,5.1,f
v6.2(Phase I),53,Yanfei,4,237,75600,0.3,98.9,4.7,f
v6.2(Phase I),53,Aino,4,10977,75603,14.5,98.9,3.3,b
v6.2(Phase I),53,Kuki Shinobu,4,3573,75483,4.7,98.8,4.8,f
v6.2(Phase I),53,Sethos,4,18,75525,0.1,98.8,6,f
v6.2(Phase I),53,Beidou,4,51,75168,0.1,98.3,3.3,f
v6.2(Phase I),53,Dori,4,168,75060,0.2,98.2,5.7,f
v6.2(Phase I),53,Ororon,4,4206,74919,5.6,98.0,3.3,b
v6.2(Phase I),53,Kujou Sara,4,696,74835,0.9,97.9,5.5,f
v6.2(Phase I),53,Thoma,4,798,74814,1.1,97.9,5.4,f
v6.2(Phase I),53,Layla,4,624,74859,0.8,97.9,4.5,f
v6.2(Phase I),53,Chongyun,4,162,74760,0.2,97.8,4.3,f
v6.2(Phase I),53,Gorou,4,384,74658,0.5,97.7,5.5,f
v6.2(Phase I),53,Gaming,4,1830,74658,2.5,97.7,4.6,f
v6.2(Phase I),53,Razor,4,42,74445,0.1,97.4,5.9,f
v6.2(Phase I),53,Shikanoin Heizou,4,42,74451,0.1,97.4,5.4,f
v6.2(Phase I),53,Kirara,4,78,74301,0.1,97.2,5.3,f
v6.2(Phase I),53,Ningguang,4,45,74151,0.1,97.0,4.1,f
v6.2(Phase I),53,Chevreuse,4,15729,73863,21.3,96.6,4.9,a
v6.2(Phase I),53,Furina,5,53622,73800,72.7,96.6,2,s1
v6.2(Phase I),53,Charlotte,4,1662,73749,2.3,96.5,3.5,f
v6.2(Phase I),53,Tighnari,5,429,73602,0.6,96.3,4.3,f
v6.2(Phase I),53,Xinyan,4,24,73614,0.1,96.3,0,f
v6.2(Phase I),53,Yun Jin,4,69,73371,0.1,96.0,5.7,f
v6.2(Phase I),53,Mona,5,3834,73299,5.2,95.9,2.4,b
v6.2(Phase I),53,Sayu,4,45,73110,0.1,95.7,4.1,f
v6.2(Phase I),53,Lan Yan,4,1182,72933,1.6,95.4,4.1,f
v6.2(Phase I),53,Mika,4,249,72591,0.3,95.0,4.7,f
v6.2(Phase I),53,Freminet,4,24,72609,0.1,95.0,3.8,f
v6.2(Phase I),53,Jean,5,831,72546,1.1,94.9,3.2,f
v6.2(Phase I),53,Keqing,5,651,72486,0.9,94.8,4.6,f
v6.2(Phase I),53,Kaveh,4,57,71886,0.1,94.1,5.6,f
v6.2(Phase I),53,Diluc,5,357,71526,0.5,93.6,4.3,f
v6.2(Phase I),53,Qiqi,5,57,71157,0.1,93.1,3.3,f
v6.2(Phase I),53,Kaedehara Kazuha,5,31176,69393,44.9,90.8,0.4,s
v6.2(Phase I),53,Dehya,5,1077,68817,1.6,90.0,2.6,f
v6.2(Phase I),53,Nahida,5,7533,67767,11.1,88.7,1.5,b
v6.2(Phase I),53,Iansan,4,15828,64392,24.6,84.2,3.1,a
v6.2(Phase I),53,Ifa,4,90,62646,0.1,82.0,2.2,f
v6.2(Phase I),53,Xilonen,5,44472,62439,71.2,81.7,0.4,s1
v6.2(Phase I),53,Zhongli,5,15048,62367,24.1,81.6,0.4,a
v6.2(Phase I),53,Dahlia,4,1311,60660,2.2,79.4,3.1,f
v6.2(Phase I),53,Yumemizuki Mizuki,5,114,58599,0.2,76.7,1.3,f
v6.2(Phase I),53,Citlali,5,42249,58530,72.2,76.6,0.5,s1
v6.2(Phase I),53,Raiden Shogun,5,2925,56394,5.2,73.8,2.5,b
v6.2(Phase I),53,Yelan,5,11958,54645,21.9,71.5,1.2,a
v6.2(Phase I),53,Neuvillette,5,21246,54321,39.1,71.1,1.8,s
v6.2(Phase I),53,Mavuika,5,42309,53337,79.3,69.8,1,s1
v6.2(Phase I),53,Skirk,5,19251,49914,38.6,65.3,0.7,s
v6.2(Phase I),53,Jahoda,4,405,48849,0.8,63.9,2.8,f
v6.2(Phase I),53,Arlecchino,5,19290,43986,43.9,57.5,1.8,s
v6.2(Phase I),53,Escoffier,5,18435,39162,47.1,51.2,0.2,s
v6.2(Phase I),53,Ayaka,5,1224,36864,3.3,48.2,3.2,f
v6.2(Phase I),53,Venti,5,15165,35736,42.4,46.8,0.7,s
v6.2(Phase I),53,Xianyun,5,10356,32832,31.5,43.0,0.7,a
v6.2(Phase I),53,Hu Tao,5,2193,32742,6.7,42.8,2.4,b
v6.2(Phase I),53,Sangonomiya Kokomi,5,1416,31323,4.5,41.0,0.4,f
v6.2(Phase I),53,Durin,5,25065,30933,81.0,40.5,0.7,s1
v6.2(Phase I),53,Yae Miko,5,912,30621,3.0,40.1,3.1,f
v6.2(Phase I),53,Navia,5,1938,28734,6.7,37.6,1.2,b
v6.2(Phase I),53,Wanderer,5,2610,28248,9.2,37.0,5,b
v6.2(Phase I),53,Lauma,5,6750,28107,24.0,36.8,0.2,a
v6.2(Phase I),53,Flins,5,10755,28089,38.3,36.8,1.4,s
v6.2(Phase I),53,Alhaitham,5,786,27075,2.9,35.4,2.5,f
v6.2(Phase I),53,Ganyu,5,534,26979,2.0,35.3,2.5,f
v6.2(Phase I),53,Xiao,5,5724,25635,22.3,33.5,1.6,a
v6.2(Phase I),53,Chasca,5,3282,23952,13.7,31.3,3.2,b
v6.2(Phase I),53,Shenhe,5,4365,23937,18.2,31.3,1.3,b
v6.2(Phase I),53,Yoimiya,5,585,23865,2.5,31.2,3.1,f
v6.2(Phase I),53,Nilou,5,1395,23658,5.9,31.0,1.6,b
v6.2(Phase I),53,Nefer,5,3780,23130,16.3,30.3,1,b
v6.2(Phase I),53,Ineffa,5,8331,22746,36.6,29.8,0.1,s
v6.2(Phase I),53,Tartaglia,5,1359,22437,6.1,29.4,2.5,b
v6.2(Phase I),53,Kinich,5,3555,21651,16.4,28.3,2.6,b
v6.2(Phase I),53,Baizhu,5,1008,20961,4.8,27.4,1.1,f
v6.2(Phase I),53,Aloy,5,21,20466,0.1,26.8,0,f
v6.2(Phase I),53,Clorinde,5,1356,20292,6.7,26.5,2.5,b
v6.2(Phase I),53,Kamisato Ayato,5,429,19281,2.2,25.2,4.4,f
v6.2(Phase I),53,Mualani,5,1443,19161,7.5,25.1,1.9,b
v6.2(Phase I),53,Varesa,5,13545,18585,72.9,24.3,0.4,s1
v6.2(Phase I),53,Klee,5,1809,15186,11.9,19.9,0.9,b
v6.2(Phase I),53,Wriothesley,5,2055,14235,14.4,18.6,4.8,b
v6.2(Phase I),53,Cyno,5,303,14067,2.2,18.4,3.8,f
v6.2(Phase I),53,Emilie,5,2331,12252,19.0,16.0,0.4,b
v6.2(Phase I),53,Eula,5,237,12111,2.0,15.8,4.6,f
v6.2(Phase I),53,Lyney,5,390,11769,3.3,15.4,3.3,f
v6.2(Phase I),53,Arataki Itto,5,249,11163,2.2,14.6,4.6,f
v6.2(Phase I),53,Sigewinne,5,729,10227,7.1,13.4,1.5,b
v6.2(Phase I),53,Albedo,5,1668,10116,16.5,13.2,0.9,b
v6.2(Phase I),53,Chiori,5,993,9573,10.4,12.5,4.3,b
v6.3(Phase I),54,Lisa,4,60,106578,0.1,100.0,2,f
v6.3(Phase I),54,Kaeya,4,165,106578,0.2,100.0,4.1,f
v6.3(Phase I),54,Ambor,4,21,106578,0.1,100.0,2.3,f
v6.3(Phase I),54,Collei,4,72,106578,0.1,100.0,5.7,f
v6.3(Phase I),54,Bennett,4,35280,106530,33.1,100.0,5.4,a
v6.3(Phase I),54,Barbara,4,819,106578,0.8,100.0,4.7,f
v6.3(Phase I),54,Noelle,4,219,106578,0.2,100.0,5.9,f
v6.3(Phase I),54,Xiangling,4,2355,106578,2.2,100.0,5.2,f
v6.3(Phase I),54,Kachina,4,78,106332,0.1,99.9,3.8,f
v6.3(Phase I),54,Aino,4,18933,105996,17.9,99.9,2.3,b
v6.3(Phase I),54,Lynette,4,102,106512,0.1,99.9,4.2,f
v6.3(Phase I),54,Yaoyao,4,708,105789,0.7,99.9,4.5,f
v6.3(Phase I),54,Sucrose,4,30786,106305,29.0,99.9,5,a
v6.3(Phase I),54,Fischl,4,17091,106521,16.0,99.9,5.5,b
v6.3(Phase I),54,Xingqiu,4,9912,106506,9.3,99.9,5.5,b
v6.3(Phase I),54,Sethos,4,72,106200,0.1,99.9,5.5,f
v6.3(Phase I),54,Candace,4,36,105267,0.1,98.8,3.9,f
v6.3(Phase I),54,Faruzan,4,3924,105330,3.7,98.8,5.6,f
v6.3(Phase I),54,Diona,4,963,105231,0.9,98.7,5.3,f
